"# This page contains an expression matrix for all 8 slides. 
# Column ""Name"": the name of each miRNA.
# Column ""ID"": array ID of the probes, each miRNA always has its unique probe, but some miRNAs may have two different probes.
# Column ""Fold change"": the ratio of normalized intensities between two conditions (use normalized data, ratio scale).
# Column ""ForeGround"": the foreground intensity of each probe.
# Column ""ForeGround-BackGround"": the signal of the probe after background correction.
# Column ""Normalized"": means the normalized ratio of the microRNA. Median Normalization Method was adopted.
          Normalized Data=(Foreground-Background)/median*

NOTE:1. median value of valid probe intensity (background corrected intensity >= 50 in all samples).
     2. Each kind of probe has four repeat spots on the microarray, the values in this table are MEDIAN data of the four repeat spots.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Fold change,,,,,,,,,,,,,,,,ForeGround,,,,,,,,ForeGround-BackGround,,,,,,,,Normalized,,,,,,,
ID,Name,1B vs 2A,2B vs 2A,3B vs 3A,4B vs 4A,2A vs 1A,3A vs 1A,4A vs 1A,3A vs 2A,4A vs 3A,4A vs 2A,2A vs 1B,3B vs 2B,4B vs 3B,4B vs 1B,3B vs 1B,4B vs 2B,1A,1B,2A,2B,3A,3B,4A,4B,1A,1B,2A,2B,3A,3B,4A,4B,1A,1B,2A,2B,3A,3B,4A,4B
28884,,N/A,N/A,N/A,0.165606469,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.973877551,N/A,2.52,58.5,66,69.5,54,61,63.5,74.5,58.5,0,3.5,-78.5,4,-5.5,-0.5,26.5,6,N/A,0.017369727,N/A,0.013605442,N/A,N/A,0.20703125,0.034285714
42477,,N/A,N/A,2.018481013,0.560761905,N/A,0.198681915,2.183948864,N/A,10.9921875,N/A,N/A,2.108860759,3.053781513,1.826403941,0.598079441,6.44,80.5,73,83.5,55.5,72.5,61.5,77.5,85,22,14.5,-48,6,5,8.5,30,23,0.107317073,0.071960298,N/A,0.020408163,0.021321962,0.043037975,0.234375,0.131428571
11084,,N/A,N/A,N/A,0.494789916,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12.88,54,57.5,75.5,49.5,59.5,56,61.5,57.5,-4.5,-2.5,-35,1.5,-19.5,-3,17,11.5,N/A,N/A,N/A,0.005102041,N/A,N/A,0.1328125,0.065714286
14270,,N/A,N/A,N/A,0.346466165,N/A,N/A,7.607421875,N/A,N/A,N/A,N/A,N/A,N/A,1.594285714,N/A,N/A,64,60.5,64,45.5,67,55.5,68.5,53,4,6.5,-26,-2.5,-9,-3.5,19,9,0.019512195,0.032258065,N/A,N/A,N/A,N/A,0.1484375,0.051428571
42540,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,60.5,60.5,58.5,46,56.5,53.5,60,47.5,-2,4.5,-20.5,-0.5,-9.5,-7,16.5,-3,N/A,0.022332506,N/A,N/A,N/A,N/A,0.12890625,N/A
30121,,2.031236316,0.820378151,0.508860759,0.112527473,0.738112888,1.449332286,3.287417763,1.96356453,2.268229167,4.453814338,0.492311009,1.217951669,0.501587302,0.246734694,0.491907776,0.610909091,77.5,85.5,84,67.5,98,71.5,84,58,19,28,17,16.5,31.5,13.5,39,6,0.092682927,0.138957816,0.068410463,0.056122449,0.134328358,0.06835443,0.3046875,0.034285714
42942,,N/A,2.113095238,N/A,0.159006211,N/A,N/A,N/A,N/A,N/A,11.16308594,N/A,0.297721519,2.821428571,N/A,N/A,0.84,54,51,57,54,56,61.5,57.5,54,-5,-4,2,5,-5,1,11.5,2.5,N/A,N/A,0.00804829,0.017006803,N/A,0.005063291,0.08984375,0.014285714
28396,,0.710459597,0.192934783,1.484177215,0.866461538,1.167621111,0.215187797,1.6015625,0.184295912,7.442626953,1.37164572,1.407539577,1.417721519,4.345,1.672830189,0.385001194,6.16,112.5,77.5,95,69.5,76.5,73,78,86,32.5,26.5,46,10.5,8,10,32.5,38.5,0.158536585,0.131513648,0.185110664,0.035714286,0.034115139,0.050632911,0.25390625,0.22
42693,,4.439702233,2.873809524,5.936708861,0.918176292,0.257796781,0.109275053,4.704589844,0.423880597,43.05273438,18.24921875,0.225240331,0.875651526,6.658571429,3.774126984,0.566807314,5.830588235,87,64,70.5,67,71.5,65.5,71.5,76.5,8,9,2.5,8.5,1,5,23.5,29.5,0.03902439,0.044665012,0.010060362,0.028911565,0.004264392,0.025316456,0.18359375,0.168571429
42690,,N/A,N/A,0.895713968,0.690793651,N/A,0.498294243,1.7296875,N/A,3.471217105,N/A,N/A,1.454775604,2.677076412,1.381714286,0.516128071,3.894545455,125,94.5,113,74.5,102.5,83.5,102.5,98,50,42.5,-7.5,22,28.5,21.5,54,51,0.243902439,0.210918114,N/A,0.074829932,0.121535181,0.108860759,0.421875,0.291428571
10985,,3.740997701,1.233463397,1.02291333,0.461426939,0.628166281,1.98810097,1.189615609,3.164927869,0.598367803,1.893790935,0.267308371,2.62468016,0.269918297,0.233586392,0.865396657,0.708449198,653,1413,653.5,707,1423,1214.5,487.5,320.5,589,1360.5,448.5,654.5,1339.5,1154,437.5,276,2.873170732,6.751861042,1.804828974,2.226190476,5.712153518,5.843037975,3.41796875,1.577142857
17944,,N/A,N/A,N/A,0.274285714,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.535238095,N/A,2.88,66.5,56,83,53.5,60.5,55.5,63.5,63.5,-4,4.5,-140.5,3.5,-15,-5,16,6,N/A,0.022332506,N/A,0.011904762,N/A,N/A,0.125,0.034285714
10986,,N/A,N/A,N/A,0.468864469,N/A,N/A,2.313368056,N/A,N/A,N/A,N/A,N/A,N/A,0.95952381,N/A,2.625,74,72,81.5,59.5,71,56.5,67,59,13.5,15,-113,8,-4.5,-4,19.5,12.5,0.065853659,0.074441687,N/A,0.027210884,N/A,N/A,0.15234375,0.071428571
42581,,N/A,N/A,0.259731013,0.341333333,N/A,3.108268183,2.669270833,N/A,0.858764648,N/A,N/A,0.560228665,1.128571429,0.82244898,0.72875226,0.632258065,81,101,121,96,148,79.5,83,65.5,22.5,24.5,-41.5,46.5,80,17.5,37.5,17.5,0.109756098,0.121588089,N/A,0.158163265,0.341151386,0.088607595,0.29296875,0.1
42808,,N/A,N/A,0.151116226,0.582157434,N/A,2.185501066,3.567116477,N/A,1.632173295,N/A,N/A,0.260506329,6.287755102,1.122642857,0.178544304,1.638,72,88,109.5,68.5,97.5,64.5,76,65.5,11,20,-40,20,27.5,3.5,24.5,19.5,0.053658537,0.099255583,N/A,0.068027211,0.117270789,0.017721519,0.19140625,0.111428571
11091,,N/A,N/A,N/A,0.139319728,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.36,55.5,51.5,69.5,51,57.5,54,55.5,50.5,-3.5,-8.5,-72.5,1,-9,-6.5,10.5,2,N/A,N/A,N/A,0.003401361,N/A,N/A,0.08203125,0.011428571
42483,,N/A,N/A,N/A,0.660069686,N/A,0.116560057,2.188802083,N/A,18.77832031,N/A,N/A,N/A,N/A,0.413619972,N/A,0.627878788,78,106,142,103,79,58,73,69.5,15,51.5,-6.5,49.5,2,-2.5,20.5,18.5,0.073170732,0.255583127,N/A,0.168367347,0.008528785,N/A,0.16015625,0.105714286
11182,,19.26954094,8.663690476,0.246310261,0.401105991,0.103118712,2.567963753,1.551513672,24.90298507,0.604180519,15.04589844,0.051895372,0.707996295,0.983882784,0.313188571,0.318318987,0.696585366,99,134.5,108.5,93,158.5,80.5,81,64.5,32,62.5,4,41,94,19.5,31,17,0.156097561,0.310173697,0.016096579,0.139455782,0.400852878,0.098734177,0.2421875,0.097142857
42989,,N/A,N/A,N/A,0.555885714,N/A,N/A,3.639914773,N/A,N/A,N/A,N/A,N/A,N/A,1.215396825,N/A,1.596,73,66.5,66,56.5,64,58,60.5,62.5,5.5,9,-16.5,10,-5,-1.5,12.5,9.5,0.026829268,0.044665012,N/A,0.034013605,N/A,N/A,0.09765625,0.054285714
42967,,N/A,N/A,N/A,0.513283208,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.878571429,N/A,4.48,60,59.5,58,57.5,58.5,51.5,71,66,0,8,-2,7.5,-5.5,-10,28.5,20,N/A,0.039702233,N/A,0.025510204,N/A,N/A,0.22265625,0.114285714
19591,,3.264486936,1.342436975,0.712405063,0.387226891,0.609745429,0.950217855,4.735054348,1.558384548,4.983125,7.765625,0.30632685,0.827004219,2.708571429,0.921142857,0.340084388,2.24,72,71,60,63,79,65.5,81,65,11.5,22.5,8.5,13.5,12.5,7.5,34,18,0.056097561,0.111662531,0.034205231,0.045918367,0.053304904,0.037974684,0.265625,0.102857143
27838,,1.381240695,0.777619048,N/A,0.344201681,3.437290409,N/A,18.15104167,N/A,N/A,5.280625,0.723986778,N/A,N/A,1.315918367,N/A,2.337391304,61.5,62.5,65,60,56.5,59.5,80.5,68.5,3,14,12.5,11.5,-7.5,0,34,16,0.014634146,0.069478908,0.050301811,0.039115646,N/A,N/A,0.265625,0.091428571
5740,,1.544951327,0.473704867,3.149753868,0.273490683,1.317024957,1.10425317,3.231222588,0.838445137,2.926161024,2.453425481,0.647269582,5.574981385,0.25407629,0.434310777,1.70937153,1.416470588,103,109.5,101,84.5,107.5,168,105.5,69,28.5,57,45.5,25.5,36,95.5,57.5,21.5,0.13902439,0.282878412,0.183098592,0.086734694,0.153518124,0.483544304,0.44921875,0.122857143
11166,,N/A,N/A,N/A,0.279663866,N/A,N/A,4.537760417,N/A,N/A,N/A,N/A,N/A,N/A,1.360779221,N/A,1.985454545,83.5,63.5,63.5,60.5,66.5,57.5,63,54,6,5.5,-3,5.5,-5.5,-3,17,6.5,0.029268293,0.027295285,N/A,0.018707483,N/A,N/A,0.1328125,0.037142857
17749,,5.321088341,1.746431346,0.89325622,0.332683304,0.619578817,2.378951581,1.036865918,3.83962704,0.435849946,1.673501238,0.187931479,1.963873783,0.162327445,0.104630084,0.644561886,0.318790614,1484.5,4681,1223.5,2268,3965,2984.5,974.5,463,1428,4627.5,1072.5,2216,3886,2923.5,924.5,420.5,6.965853659,22.96526055,4.315895372,7.537414966,16.57142857,14.80253165,7.22265625,2.402857143
42542,,N/A,N/A,0.230872011,0.380342857,N/A,1.31130064,3.336588542,N/A,2.544487847,N/A,N/A,0.212658228,4.191836735,0.525213033,0.125294248,0.891428571,76.5,82,76.5,72.5,92.5,63,68.5,68,12,28.5,-61.5,24.5,18,3.5,25,13,0.058536585,0.141439206,N/A,0.083333333,0.076759062,0.017721519,0.1953125,0.074285714
11090,,N/A,N/A,N/A,0.4096,N/A,0.699360341,2.669270833,N/A,3.816731771,N/A,N/A,N/A,N/A,1.791111111,N/A,N/A,68,76.5,63.5,53.5,72.5,57,60.5,56.5,7.5,4.5,-44,0,6,-2.5,12.5,7,0.036585366,0.022332506,N/A,N/A,0.025586354,N/A,0.09765625,0.04
42940,,N/A,N/A,N/A,0.365714286,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.605714286,N/A,2.8,57.5,70,68.5,59.5,58.5,57,70.5,56.5,-2.5,2.5,-40.5,6,-8,-3.5,20,10,N/A,0.012406948,N/A,0.020408163,N/A,N/A,0.15625,0.057142857
49476,,N/A,N/A,N/A,0.459269103,N/A,N/A,8.608398438,N/A,N/A,N/A,N/A,0.744303797,10.15714286,2.072571429,0.204050633,7.56,66.5,68.5,67,52,65.5,60.5,76.5,60.5,4,7.5,-56,3,-14.5,1.5,21.5,13.5,0.019512195,0.037220844,N/A,0.010204082,N/A,0.007594937,0.16796875,0.077142857
49954,,N/A,N/A,N/A,0.21512605,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,52.5,64.5,53,44,58.5,53,56,48,-5.5,0,-41,-5.5,-17.5,-5,8.5,2.5,N/A,N/A,N/A,N/A,N/A,N/A,0.06640625,0.014285714
49503,,N/A,N/A,N/A,0.21787234,N/A,1.529850746,9.409179688,N/A,6.150390625,N/A,N/A,N/A,N/A,0.732727273,N/A,0.691764706,78,76,75.5,69.5,78,61.5,66.5,61,4,11,0,17,7,-0.5,23.5,7,0.019512195,0.054590571,N/A,0.057823129,0.029850746,N/A,0.18359375,0.04
49551,,N/A,N/A,N/A,0.557278912,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,9.211428571,N/A,3.84,51,53.5,53.5,51,62.5,58,55,53.5,-7.5,1,-0.5,3.5,-9,-3,10.5,8,N/A,0.004962779,N/A,0.011904762,N/A,N/A,0.08203125,0.045714286
50215,,N/A,N/A,N/A,0.199480519,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.493469388,N/A,N/A,48,52.5,49,49.5,58,60,49.5,47.5,-9,3.5,0,-3.5,-5,-4,5.5,1.5,N/A,0.017369727,N/A,N/A,N/A,N/A,0.04296875,0.008571429
49692,,N/A,N/A,N/A,0.056263736,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.767619048,N/A,N/A,55,52.5,45.5,47.5,62,59.5,58.5,46,-3,1.5,-2,-0.5,-3,-2,13,1,N/A,0.007444169,N/A,N/A,N/A,N/A,0.1015625,0.005714286
49199,,0.70471464,0.241496599,N/A,0.200552995,11.54929577,N/A,99.296875,N/A,N/A,8.59765625,1.419014085,N/A,N/A,2.446785714,N/A,7.14,81.5,58.5,60.5,60.5,63,59.5,77.5,57.5,0.5,4,7,2,-6,-2.5,31,8.5,0.002439024,0.019851117,0.028169014,0.006802721,N/A,N/A,0.2421875,0.048571429
47189,,1.726550868,0.169047619,N/A,0.343323615,0.458305388,N/A,8.719618056,N/A,N/A,19.02578125,0.579189422,N/A,N/A,3.783265306,N/A,38.64,82,56.5,61.5,58,65,59.5,71.5,59,4.5,3.5,2.5,0.5,-5,-1,24.5,11.5,0.02195122,0.017369727,0.010060362,0.00170068,N/A,N/A,0.19140625,0.065714286
50327,,2.494689826,1.980272109,0.28697493,0.788571429,0.839338356,4.43707542,1.191860465,5.286396588,0.268613975,1.42,0.400851436,0.766088299,0.738117806,0.448861985,0.608116999,0.565463415,163,228.5,159.5,258.5,508,167,111,114,86,177,87.5,205,436.5,105.5,64,69,0.419512195,0.878411911,0.352112676,0.697278912,1.861407249,0.534177215,0.5,0.394285714
49276,,2.055417701,N/A,N/A,0.365714286,N/A,N/A,N/A,N/A,N/A,15.53125,0.486519115,N/A,N/A,2.763428571,N/A,N/A,60,56,60,51,61.5,59.5,58.5,51.5,-1.5,2.5,1.5,0,-9.5,-3,12,6,N/A,0.012406948,0.006036217,N/A,N/A,N/A,0.09375,0.034285714
49415,,N/A,N/A,N/A,0.224304762,N/A,N/A,5.719866071,N/A,N/A,N/A,N/A,0.548434377,3.708163265,0.509285714,0.137341772,2.033684211,77,85.5,76,59.5,69,62.5,84.5,62,10.5,26,-5,9.5,-1.5,3.5,37.5,11.5,0.051219512,0.129032258,N/A,0.032312925,N/A,0.017721519,0.29296875,0.065714286
50150,,N/A,N/A,N/A,0.190807453,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.062857143,N/A,1.832727273,64.5,72.5,63.5,53,66,62.5,69,58.5,-1.5,6.5,-15.5,5.5,-2,-0.5,23,6,N/A,0.032258065,N/A,0.018707483,N/A,N/A,0.1796875,0.034285714
50082,,6.674062181,3.281512605,0.54076952,0.225054945,0.12866188,0.810038927,2.674168578,6.295873573,3.301284035,20.78446691,0.149833785,1.037514384,1.373913043,0.700869565,0.510126582,1.425454545,110.5,113,100,104.5,116.5,75.5,168,108.5,54.5,46,8.5,33,50.5,23,91,28,0.265853659,0.228287841,0.034205231,0.112244898,0.215351812,0.116455696,0.7109375,0.16
49192,,N/A,N/A,N/A,0.132987013,N/A,N/A,52.8515625,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.52,58,51.5,64,53,59.5,57.5,71,53.5,0.5,-3,-20.5,2,-10,0,16.5,3,0.002439024,N/A,N/A,0.006802721,N/A,N/A,0.12890625,0.017142857
49335,,N/A,N/A,N/A,0.589861751,N/A,0.374657326,1.773158482,N/A,4.732747396,N/A,N/A,N/A,N/A,0.496305419,N/A,1.448275862,84,92,90,72,73.5,58.5,74,65.5,14,29,-15,14.5,6,-2,15.5,12.5,0.068292683,0.143920596,N/A,0.049319728,0.025586354,N/A,0.12109375,0.071428571
49128,,19.4853598,6.592857143,1.723560637,0.453756614,0.058095049,0.381693144,2.436179577,6.570149254,6.382560484,41.934375,0.051320582,1.717624148,1.68031746,0.976528029,0.581156866,2.886153846,98.5,108,98,72.5,85,81.5,104,99.5,35.5,39.5,2.5,19.5,15.5,22.5,54,33.5,0.173170732,0.196029777,0.010060362,0.066326531,0.066098081,0.113924051,0.421875,0.191428571
47083,,N/A,N/A,N/A,0.498701299,N/A,N/A,35.234375,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.6,62,57.5,57.5,52.5,58,57,58,54,0.5,-1,-8.5,3.5,-8.5,-1.5,11,7.5,0.002439024,N/A,N/A,0.011904762,N/A,N/A,0.0859375,0.042857143
49690,,0.82216708,0.751322751,N/A,0.384962406,0.371227364,N/A,1.521484375,N/A,N/A,4.098524306,1.216297787,N/A,N/A,1.919047619,N/A,2.1,71,57,55.5,55.5,57.5,59.5,57.5,57.5,10,3,4.5,4,-11,-2,9.5,5,0.048780488,0.014888337,0.018108652,0.013605442,N/A,N/A,0.07421875,0.028571429
49218,,0.389447564,0.133458647,N/A,0.164571429,N/A,N/A,N/A,N/A,N/A,4.087171053,2.567739772,N/A,N/A,1.727142857,N/A,5.04,53.5,54.5,64.5,52,61,59.5,64,56,-4,3,9.5,1.5,-12.5,-3,20,4.5,N/A,0.014888337,0.038229376,0.005102041,N/A,N/A,0.15625,0.025714286
50417,,0.597939695,0.307359307,N/A,0.176084656,1.296349526,N/A,4.118303571,N/A,N/A,3.176846591,1.672409457,N/A,N/A,0.935535714,N/A,1.82,67.5,56.5,70.5,51,58,60.5,69,57,10.5,8,16.5,6,-7,-3.5,27,6.5,0.051219512,0.039702233,0.06639839,0.020408163,N/A,N/A,0.2109375,0.037142857
49210,cel-miR-70,1.02770885,N/A,N/A,0.475428571,N/A,N/A,N/A,N/A,N/A,19.4140625,0.973038229,N/A,N/A,8.981142857,N/A,N/A,70,59,56,57,64,62.5,74.5,65,-1.5,2.5,3,-0.5,-9,-3,30,19.5,N/A,0.012406948,0.012072435,N/A,N/A,N/A,0.234375,0.111428571
50355,,0.8808933,0.281746032,2.713924051,0.496026273,1.332611051,0.156907769,3.572716346,0.11774461,22.76953125,2.680989583,1.135211268,1.134177215,4.161607143,1.509650794,0.362756681,4.72,108,73,81.5,61.5,72.5,69.5,88,75.5,19.5,22.5,31.5,10.5,3.5,8,43.5,29.5,0.095121951,0.111662531,0.126760563,0.035714286,0.014925373,0.040506329,0.33984375,0.168571429
28444,,1.121136928,0.576298701,3.22278481,0.463581489,1.649899396,0.278154681,5.168678977,0.168588874,18.58203125,3.132723722,0.89195171,0.94278481,2.672932331,1.295357143,0.484620253,2.52,81.5,73,75,70.5,72.5,76,81.5,66.5,11,20,22,15,3.5,9.5,35.5,22.5,0.053658537,0.099255583,0.088531187,0.051020408,0.014925373,0.048101266,0.27734375,0.128571429
49251,,N/A,N/A,N/A,0.438857143,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.605714286,N/A,N/A,63.5,53.5,52,50,58,54.5,57,50.5,-4.5,1.5,-5,-2.5,-7,-7.5,10,6,N/A,0.007444169,N/A,N/A,N/A,N/A,0.078125,0.034285714
49492,cel-miR-1829c,N/A,N/A,N/A,0.327218045,N/A,N/A,12.171875,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,67,55,57.5,50.5,60.5,55,65.5,55,2.5,-0.5,-7.5,-1.5,-7,-7.5,19,8.5,0.012195122,N/A,N/A,N/A,N/A,N/A,0.1484375,0.048571429
49347,,1.478181928,0.544839887,1.48904337,0.834824233,0.446718044,0.402462083,0.577166863,0.900930886,1.434090036,1.292016006,0.676506715,2.462237427,0.804014939,0.729684385,0.90755078,1.979675676,326.5,228.5,231.5,141.5,189,212.5,141.5,168.5,265,172,143.5,92.5,122,153,95.5,109,1.292682927,0.853598015,0.577464789,0.31462585,0.520255864,0.774683544,0.74609375,0.622857143
49794,,N/A,N/A,N/A,1.097142857,N/A,N/A,2.135416667,N/A,N/A,N/A,N/A,N/A,N/A,1.973877551,N/A,6.72,64.5,56.5,55.5,54,64,55,74.5,54.5,3,3.5,-5,1.5,-1,-5.5,4,6,0.014634146,0.017369727,N/A,0.005102041,N/A,N/A,0.03125,0.034285714
49009,,N/A,N/A,0.949873418,0.127204969,N/A,N/A,N/A,N/A,50.5640625,N/A,N/A,0.744303797,6.771428571,1.727142857,0.255063291,5.04,64.5,61.5,55,56.5,68.5,59.5,117,61,-6.5,8,-11.5,4,2.5,2,69,12,N/A,0.039702233,N/A,0.013605442,0.010660981,0.010126582,0.5390625,0.068571429
49627,,N/A,N/A,N/A,0.302111801,N/A,N/A,73.671875,N/A,N/A,N/A,N/A,N/A,N/A,5.469285714,N/A,2.66,62.5,57,66,55,61.5,61.5,84.5,56,0.5,2,-9,6,-4,-2,23,9.5,0.002439024,0.009925558,N/A,0.020408163,N/A,N/A,0.1796875,0.054285714
49725,cel-miR-793,N/A,N/A,N/A,0.038496241,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.56,57,56,61.5,60,63.5,59,81.5,51,-2,-0.5,-20.5,4.5,0,-3,28.5,1.5,N/A,N/A,N/A,0.015306122,N/A,N/A,0.22265625,0.008571429
49027,,N/A,N/A,N/A,0.232727273,N/A,N/A,N/A,N/A,26.86979167,N/A,N/A,N/A,N/A,1.0075,N/A,3.36,62.5,59,65,54,65,58.5,72,56.5,0,8,-7,3.5,1.5,-0.5,22,7,N/A,0.039702233,N/A,0.011904762,0.006396588,N/A,0.171875,0.04
49839,,N/A,N/A,N/A,0.104489796,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,55,47,54,47.5,59,52,57.5,50.5,-6,-1,-2,-1.5,-8.5,-8,14,2,N/A,N/A,N/A,N/A,N/A,N/A,0.109375,0.011428571
49205,,8.632754342,N/A,N/A,0.127204969,N/A,N/A,N/A,N/A,N/A,44.65234375,0.115837884,N/A,N/A,0.657959184,N/A,N/A,57.5,53.5,53.5,49.5,61.5,60,59,52,-3,3.5,0.5,-0.5,-3,-3,11.5,2,N/A,0.017369727,0.002012072,N/A,N/A,N/A,0.08984375,0.011428571
47759,,4.133056133,0.662483912,2.646075949,0.281318681,0.622921201,0.624428876,1.699617347,1.002420331,2.721875,2.728462838,0.24195171,4.003841117,0.289377289,0.185714286,0.641772152,1.15862069,82.5,113,77.5,61.5,86,108,71,65,24.5,62,18.5,14.5,17.5,39,26,10,0.119512195,0.307692308,0.07444668,0.049319728,0.074626866,0.197468354,0.203125,0.057142857
50408,,1.457478006,0.480248918,0.494725738,0.404210526,0.797753554,2.881979428,1.337568681,3.612618725,0.464114583,1.676669034,0.6861167,3.721518987,0.3792,0.465,1.226265823,1.4112,145,106.5,96.5,76,221.5,125.5,86,66.5,45.5,52,44,25,150,62.5,38,21,0.22195122,0.258064516,0.177062374,0.085034014,0.639658849,0.316455696,0.296875,0.12
25728,,2.776616894,0.733198738,1.316591153,0.365714286,0.841350289,1.883962748,1.114407306,2.23921329,0.591523005,1.324546174,0.360150513,4.020913099,0.164309484,0.174458874,1.06176996,0.660674157,321,630.5,306,274,613,662,222.5,131.5,251.5,577.5,256.5,222.5,542,601,175,87.5,1.226829268,2.866004963,1.032193159,0.756802721,2.31130064,3.043037975,1.3671875,0.5
50432,,N/A,N/A,N/A,0.167183673,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.07047619,N/A,N/A,63,53,50,52,61,57.5,60.5,48.5,-6.5,1.5,-3,-0.5,-7.5,-5,17.5,4,N/A,0.007444169,N/A,N/A,N/A,N/A,0.13671875,0.022857143
49547,,1.926954094,1.452752976,0.656162558,0.43537415,1.552846491,1.954095071,3.956801471,1.258395522,2.024876645,2.548095703,0.518953722,0.568377445,1.343537415,0.575714286,0.428506329,0.763636364,87,79,71.5,78,86.5,72.5,66,57,8.5,25,16,27.5,19,10.5,21,12.5,0.041463415,0.124069479,0.064386318,0.093537415,0.081023454,0.053164557,0.1640625,0.071428571
49426,,0.948654323,0.325091575,3.799493671,0.621714286,N/A,N/A,N/A,0.203788749,14.65625,2.986778846,1.054124748,2.381772152,2.398214286,1.957428571,0.816202532,5.712,79,64,68.5,57.5,71.5,67,66.5,61.5,-1.5,10,13,5,2.5,8,20,17,N/A,0.049627792,0.052313883,0.017006803,0.010660981,0.040506329,0.15625,0.097142857
50067,,N/A,N/A,N/A,0.327881773,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,61.5,53,54.5,52,55.5,55.5,60.5,53,-7,-3,-3.5,0,-17,-7.5,14.5,6.5,N/A,N/A,N/A,N/A,N/A,N/A,0.11328125,0.037142857
50102,,3.060288576,1.627865961,0.435592839,0.349813665,0.412474849,2.735923557,2.046440972,6.632946379,0.74798909,4.961371528,0.32676657,1.774878286,0.600691244,0.567121535,0.944114869,1.066153846,93,97.5,81,84,150,93,83,71,27,33.5,13.5,26,84.5,31,34.5,16.5,0.131707317,0.166253102,0.054325956,0.088435374,0.360341151,0.156962025,0.26953125,0.094285714
47045,,N/A,N/A,N/A,0.548571429,N/A,N/A,4.270833333,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,40.32,70.5,57.5,53.5,53.5,61,54,73.5,61,6,-3,-7.5,0.5,-12,-2,16,12,0.029268293,N/A,N/A,0.00170068,N/A,N/A,0.125,0.068571429
50164,cel-miR-71,N/A,N/A,N/A,0.643657143,N/A,N/A,20.01953125,N/A,N/A,N/A,N/A,N/A,N/A,3.61877551,N/A,9.24,77,57.5,59,52.5,66,59,64,56.5,1,3.5,-8.5,2,-5,-2.5,12.5,11,0.004878049,0.017369727,N/A,0.006802721,N/A,N/A,0.09765625,0.062857143
49215,cel-miR-86,N/A,N/A,N/A,0.531948052,N/A,N/A,N/A,N/A,6.045703125,N/A,N/A,N/A,N/A,N/A,N/A,4.48,54.5,49,54,53,65.5,56,66,58,-7,-0.5,-20,4.5,5,-2,16.5,12,N/A,N/A,N/A,0.015306122,0.021321962,N/A,0.12890625,0.068571429
49935,,2.206869531,1.833820663,0.56038093,0.540813853,0.361708714,0.95937893,0.677584135,2.652352274,0.70627373,1.873286732,0.453130548,0.810508717,0.681612447,0.459066293,0.673500455,0.55245283,260,203,201,239,280.5,160,127,147.5,195,153,85.5,185.5,214,101,82.5,61,0.951219512,0.759305211,0.344064386,0.630952381,0.912579957,0.511392405,0.64453125,0.348571429
50471,,N/A,0.986111111,N/A,0.166233766,N/A,N/A,N/A,N/A,N/A,7.118489583,N/A,N/A,N/A,N/A,N/A,1.2,58,49.5,53.5,49,56.5,48,56.5,48,-5,-2,3,3.5,-8.5,-11,11,2.5,N/A,N/A,0.012072435,0.011904762,N/A,N/A,0.0859375,0.014285714
49026,,N/A,N/A,N/A,0.301176471,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.88,65,46.5,47.5,47.5,62,58,64,52,-2,-2.5,-1.5,2,-3.5,-3,17,7,N/A,N/A,N/A,0.006802721,N/A,N/A,0.1328125,0.04
